user_id,signup_date,platform_type,geo,subscription_type,language_L1,language_L2,motivation_type,daily_active_date,session_duration,engagement_type
user_394,2025-05-25,Android,India,Free Trial,German,Italian,Education,2025-06-23,59,New
user_395,2025-05-17,iOS,Germany,6M,German,Spanish,Travel,2025-06-07,33,Retained
user_395,2025-05-17,iOS,Germany,6M,German,Spanish,Travel,2025-06-21,12,Retained
user_395,2025-05-17,iOS,Germany,6M,German,Spanish,Travel,2025-07-05,11,Retained
user_395,2025-05-17,iOS,Germany,6M,German,Spanish,Travel,2025-06-25,53,New
user_395,2025-05-17,iOS,Germany,6M,German,Spanish,Travel,2025-06-24,47,Retained
user_395,2025-05-17,iOS,Germany,6M,German,Spanish,Travel,2025-06-16,19,Retained
user_395,2025-05-17,iOS,Germany,6M,German,Spanish,Travel,2025-07-01,5,Retained
user_395,2025-05-17,iOS,Germany,6M,German,Spanish,Travel,2025-06-28,26,Retained
user_395,2025-05-17,iOS,Germany,6M,German,Spanish,Travel,2025-06-09,27,Retained
user_395,2025-05-17,iOS,Germany,6M,German,Spanish,Travel,2025-07-01,58,New
user_396,2025-04-14,Android,UK,3M,English,French,Travel,2025-05-19,15,New
user_396,2025-04-14,Android,UK,3M,English,French,Travel,2025-05-17,36,Retained
user_396,2025-04-14,Android,UK,3M,English,French,Travel,2025-05-07,13,New
user_396,2025-04-14,Android,UK,3M,English,French,Travel,2025-05-28,57,New
user_396,2025-04-14,Android,UK,3M,English,French,Travel,2025-04-20,50,New
user_396,2025-04-14,Android,UK,3M,English,French,Travel,2025-04-16,52,New
user_396,2025-04-14,Android,UK,3M,English,French,Travel,2025-06-10,51,Retained
user_397,2025-05-22,Android,US,3M,German,Spanish,Hobby,2025-05-28,18,Retained
user_397,2025-05-22,Android,US,3M,German,Spanish,Hobby,2025-06-07,34,Retained
user_397,2025-05-22,Android,US,3M,German,Spanish,Hobby,2025-06-30,57,Retained
user_397,2025-05-22,Android,US,3M,German,Spanish,Hobby,2025-06-03,55,Retained
user_397,2025-05-22,Android,US,3M,German,Spanish,Hobby,2025-06-03,17,Retained
user_397,2025-05-22,Android,US,3M,German,Spanish,Hobby,2025-05-29,50,Retained
user_397,2025-05-22,Android,US,3M,German,Spanish,Hobby,2025-07-20,26,Retained
user_397,2025-05-22,Android,US,3M,German,Spanish,Hobby,2025-07-15,11,New
user_397,2025-05-22,Android,US,3M,German,Spanish,Hobby,2025-06-16,53,Retained
user_398,2025-05-24,Android,UK,Free Trial,English,Italian,Hobby,2025-05-26,33,Retained
user_398,2025-05-24,Android,UK,Free Trial,English,Italian,Hobby,2025-07-22,34,Retained
user_398,2025-05-24,Android,UK,Free Trial,English,Italian,Hobby,2025-07-03,47,Retained
user_398,2025-05-24,Android,UK,Free Trial,English,Italian,Hobby,2025-07-16,42,Retained
user_398,2025-05-24,Android,UK,Free Trial,English,Italian,Hobby,2025-07-06,37,Retained
user_398,2025-05-24,Android,UK,Free Trial,English,Italian,Hobby,2025-06-30,13,New
user_398,2025-05-24,Android,UK,Free Trial,English,Italian,Hobby,2025-05-31,36,Retained
user_398,2025-05-24,Android,UK,Free Trial,English,Italian,Hobby,2025-07-12,5,Retained
user_398,2025-05-24,Android,UK,Free Trial,English,Italian,Hobby,2025-07-20,38,Retained
user_399,2025-01-30,Android,Brazil,6M,Hindi,Italian,Hobby,2025-03-06,58,New
user_399,2025-01-30,Android,Brazil,6M,Hindi,Italian,Hobby,2025-03-30,42,Retained
user_399,2025-01-30,Android,Brazil,6M,Hindi,Italian,Hobby,2025-02-26,35,Retained
user_400,2025-05-12,iOS,India,3M,Spanish,Japanese,Education,2025-06-25,13,New
user_400,2025-05-12,iOS,India,3M,Spanish,Japanese,Education,2025-06-18,11,Retained
user_400,2025-05-12,iOS,India,3M,Spanish,Japanese,Education,2025-05-23,29,New
user_400,2025-05-12,iOS,India,3M,Spanish,Japanese,Education,2025-06-27,47,Retained
user_400,2025-05-12,iOS,India,3M,Spanish,Japanese,Education,2025-07-03,43,Retained
user_401,2025-04-12,Android,US,6M,English,Italian,Hobby,2025-05-14,20,Retained
user_401,2025-04-12,Android,US,6M,English,Italian,Hobby,2025-06-07,22,New
user_401,2025-04-12,Android,US,6M,English,Italian,Hobby,2025-05-06,30,Retained
user_401,2025-04-12,Android,US,6M,English,Italian,Hobby,2025-05-08,26,New
user_401,2025-04-12,Android,US,6M,English,Italian,Hobby,2025-05-20,23,New
user_401,2025-04-12,Android,US,6M,English,Italian,Hobby,2025-06-09,33,New
user_401,2025-04-12,Android,US,6M,English,Italian,Hobby,2025-05-26,56,New
user_401,2025-04-12,Android,US,6M,English,Italian,Hobby,2025-05-30,13,Retained
user_402,2025-04-09,Android,US,Free Trial,Hindi,German,Career,2025-05-05,37,New
user_402,2025-04-09,Android,US,Free Trial,Hindi,German,Career,2025-05-17,24,Retained
user_402,2025-04-09,Android,US,Free Trial,Hindi,German,Career,2025-05-23,58,Retained
user_402,2025-04-09,Android,US,Free Trial,Hindi,German,Career,2025-06-04,49,Retained
user_402,2025-04-09,Android,US,Free Trial,Hindi,German,Career,2025-05-26,40,Retained
user_403,2025-01-17,iOS,Brazil,3M,English,French,Career,2025-03-03,44,Retained
user_403,2025-01-17,iOS,Brazil,3M,English,French,Career,2025-03-05,50,Retained
user_403,2025-01-17,iOS,Brazil,3M,English,French,Career,2025-03-17,23,New
user_403,2025-01-17,iOS,Brazil,3M,English,French,Career,2025-02-21,48,Retained
user_403,2025-01-17,iOS,Brazil,3M,English,French,Career,2025-02-26,27,New
user_403,2025-01-17,iOS,Brazil,3M,English,French,Career,2025-01-30,48,New
user_403,2025-01-17,iOS,Brazil,3M,English,French,Career,2025-01-29,13,New
user_403,2025-01-17,iOS,Brazil,3M,English,French,Career,2025-01-30,50,Retained
user_404,2025-04-28,iOS,Brazil,6M,English,Japanese,Hobby,2025-05-30,50,New
user_404,2025-04-28,iOS,Brazil,6M,English,Japanese,Hobby,2025-06-01,12,Retained
user_404,2025-04-28,iOS,Brazil,6M,English,Japanese,Hobby,2025-06-11,53,New
user_404,2025-04-28,iOS,Brazil,6M,English,Japanese,Hobby,2025-06-07,27,Retained
user_404,2025-04-28,iOS,Brazil,6M,English,Japanese,Hobby,2025-05-18,40,New
user_405,2025-03-25,Android,Germany,6M,Spanish,German,Career,2025-05-01,39,New
user_405,2025-03-25,Android,Germany,6M,Spanish,German,Career,2025-04-30,23,Retained
user_405,2025-03-25,Android,Germany,6M,Spanish,German,Career,2025-05-24,59,New
user_405,2025-03-25,Android,Germany,6M,Spanish,German,Career,2025-05-06,32,Retained
user_405,2025-03-25,Android,Germany,6M,Spanish,German,Career,2025-05-09,56,Retained
user_405,2025-03-25,Android,Germany,6M,Spanish,German,Career,2025-04-20,5,New
user_405,2025-03-25,Android,Germany,6M,Spanish,German,Career,2025-05-07,38,Retained
user_405,2025-03-25,Android,Germany,6M,Spanish,German,Career,2025-05-11,11,New
user_405,2025-03-25,Android,Germany,6M,Spanish,German,Career,2025-05-21,6,Retained
user_405,2025-03-25,Android,Germany,6M,Spanish,German,Career,2025-05-17,29,New
user_406,2025-04-29,Android,India,3M,Portuguese,Spanish,Education,2025-05-02,53,Retained
user_406,2025-04-29,Android,India,3M,Portuguese,Spanish,Education,2025-06-10,55,New
user_406,2025-04-29,Android,India,3M,Portuguese,Spanish,Education,2025-05-02,15,Retained
user_406,2025-04-29,Android,India,3M,Portuguese,Spanish,Education,2025-05-11,23,Retained
user_406,2025-04-29,Android,India,3M,Portuguese,Spanish,Education,2025-05-16,48,Retained
user_407,2024-12-27,Android,India,6M,Portuguese,French,Career,2025-01-05,53,Retained
user_407,2024-12-27,Android,India,6M,Portuguese,French,Career,2025-02-18,39,Retained
user_407,2024-12-27,Android,India,6M,Portuguese,French,Career,2024-12-30,7,Retained
user_407,2024-12-27,Android,India,6M,Portuguese,French,Career,2025-02-09,27,New
user_407,2024-12-27,Android,India,6M,Portuguese,French,Career,2025-02-15,57,New
user_407,2024-12-27,Android,India,6M,Portuguese,French,Career,2025-01-14,33,New
user_407,2024-12-27,Android,India,6M,Portuguese,French,Career,2025-01-09,11,Retained
user_408,2025-01-09,Android,UK,12M,English,Italian,Education,2025-02-25,55,Retained
user_408,2025-01-09,Android,UK,12M,English,Italian,Education,2025-02-19,55,Retained
user_408,2025-01-09,Android,UK,12M,English,Italian,Education,2025-02-13,56,New
user_408,2025-01-09,Android,UK,12M,English,Italian,Education,2025-02-02,49,Retained
user_408,2025-01-09,Android,UK,12M,English,Italian,Education,2025-01-24,23,New
user_408,2025-01-09,Android,UK,12M,English,Italian,Education,2025-02-10,49,Retained
user_409,2025-04-14,Android,Germany,6M,German,French,Travel,2025-06-12,31,Retained
user_409,2025-04-14,Android,Germany,6M,German,French,Travel,2025-05-08,55,Retained
user_409,2025-04-14,Android,Germany,6M,German,French,Travel,2025-05-08,48,Retained
user_410,2025-02-11,Android,Germany,3M,Hindi,Spanish,Travel,2025-03-18,54,Retained
user_410,2025-02-11,Android,Germany,3M,Hindi,Spanish,Travel,2025-02-14,60,New
user_410,2025-02-11,Android,Germany,3M,Hindi,Spanish,Travel,2025-02-11,60,Retained
user_410,2025-02-11,Android,Germany,3M,Hindi,Spanish,Travel,2025-03-30,33,New
user_410,2025-02-11,Android,Germany,3M,Hindi,Spanish,Travel,2025-02-27,58,Retained
user_410,2025-02-11,Android,Germany,3M,Hindi,Spanish,Travel,2025-02-23,19,Retained
user_410,2025-02-11,Android,Germany,3M,Hindi,Spanish,Travel,2025-03-22,45,New
user_410,2025-02-11,Android,Germany,3M,Hindi,Spanish,Travel,2025-04-07,50,New
user_411,2025-02-15,iOS,Germany,Free Trial,German,Japanese,Travel,2025-04-04,17,Retained
user_411,2025-02-15,iOS,Germany,Free Trial,German,Japanese,Travel,2025-03-24,23,Retained
user_411,2025-02-15,iOS,Germany,Free Trial,German,Japanese,Travel,2025-03-21,33,Retained
user_411,2025-02-15,iOS,Germany,Free Trial,German,Japanese,Travel,2025-04-03,16,New
user_411,2025-02-15,iOS,Germany,Free Trial,German,Japanese,Travel,2025-03-25,48,New
user_411,2025-02-15,iOS,Germany,Free Trial,German,Japanese,Travel,2025-02-27,9,Retained
user_411,2025-02-15,iOS,Germany,Free Trial,German,Japanese,Travel,2025-04-05,16,Retained
user_411,2025-02-15,iOS,Germany,Free Trial,German,Japanese,Travel,2025-04-02,16,New
user_412,2025-04-17,Android,Germany,12M,German,Japanese,Travel,2025-05-11,40,Retained
user_412,2025-04-17,Android,Germany,12M,German,Japanese,Travel,2025-04-19,21,New
user_412,2025-04-17,Android,Germany,12M,German,Japanese,Travel,2025-05-14,13,Retained
user_412,2025-04-17,Android,Germany,12M,German,Japanese,Travel,2025-05-04,15,Retained
user_413,2025-06-07,Android,India,Free Trial,English,Japanese,Career,2025-06-07,14,Retained
user_413,2025-06-07,Android,India,Free Trial,English,Japanese,Career,2025-06-28,25,Retained
user_413,2025-06-07,Android,India,Free Trial,English,Japanese,Career,2025-07-06,43,Retained
user_413,2025-06-07,Android,India,Free Trial,English,Japanese,Career,2025-07-22,8,New
user_413,2025-06-07,Android,India,Free Trial,English,Japanese,Career,2025-08-05,54,New
user_413,2025-06-07,Android,India,Free Trial,English,Japanese,Career,2025-06-16,45,Retained
user_413,2025-06-07,Android,India,Free Trial,English,Japanese,Career,2025-06-09,44,Retained
user_414,2025-05-28,iOS,India,12M,English,Italian,Hobby,2025-06-28,50,Retained
user_414,2025-05-28,iOS,India,12M,English,Italian,Hobby,2025-07-17,25,Retained
user_414,2025-05-28,iOS,India,12M,English,Italian,Hobby,2025-07-03,38,Retained
user_414,2025-05-28,iOS,India,12M,English,Italian,Hobby,2025-07-02,19,New
user_414,2025-05-28,iOS,India,12M,English,Italian,Hobby,2025-06-19,16,Retained
user_414,2025-05-28,iOS,India,12M,English,Italian,Hobby,2025-06-01,38,Retained
user_414,2025-05-28,iOS,India,12M,English,Italian,Hobby,2025-07-17,9,Retained
user_415,2025-01-09,iOS,Germany,6M,English,German,Career,2025-02-04,27,Retained
user_415,2025-01-09,iOS,Germany,6M,English,German,Career,2025-02-12,19,New
user_415,2025-01-09,iOS,Germany,6M,English,German,Career,2025-02-12,18,Retained
user_415,2025-01-09,iOS,Germany,6M,English,German,Career,2025-02-03,47,Retained
user_415,2025-01-09,iOS,Germany,6M,English,German,Career,2025-01-14,26,Retained
user_416,2025-03-04,iOS,UK,12M,English,German,Education,2025-03-27,40,New
user_416,2025-03-04,iOS,UK,12M,English,German,Education,2025-03-22,57,New
user_416,2025-03-04,iOS,UK,12M,English,German,Education,2025-03-17,53,New
user_416,2025-03-04,iOS,UK,12M,English,German,Education,2025-05-03,46,New
user_416,2025-03-04,iOS,UK,12M,English,German,Education,2025-04-21,5,Retained
user_416,2025-03-04,iOS,UK,12M,English,German,Education,2025-04-12,12,Retained
user_416,2025-03-04,iOS,UK,12M,English,German,Education,2025-04-06,47,Retained
user_416,2025-03-04,iOS,UK,12M,English,German,Education,2025-04-03,27,Retained
user_417,2025-04-11,iOS,US,6M,Portuguese,French,Career,2025-04-26,25,Retained
user_417,2025-04-11,iOS,US,6M,Portuguese,French,Career,2025-06-07,29,New
user_417,2025-04-11,iOS,US,6M,Portuguese,French,Career,2025-05-22,55,Retained
user_417,2025-04-11,iOS,US,6M,Portuguese,French,Career,2025-05-20,12,Retained
user_417,2025-04-11,iOS,US,6M,Portuguese,French,Career,2025-06-08,29,New
user_417,2025-04-11,iOS,US,6M,Portuguese,French,Career,2025-05-20,21,New
user_417,2025-04-11,iOS,US,6M,Portuguese,French,Career,2025-04-26,39,Retained
user_417,2025-04-11,iOS,US,6M,Portuguese,French,Career,2025-04-13,51,Retained
user_417,2025-04-11,iOS,US,6M,Portuguese,French,Career,2025-05-24,23,Retained
user_417,2025-04-11,iOS,US,6M,Portuguese,French,Career,2025-06-06,6,New
user_418,2025-06-09,Android,US,12M,English,Italian,Career,2025-07-11,46,Retained
user_418,2025-06-09,Android,US,12M,English,Italian,Career,2025-07-30,17,Retained
user_418,2025-06-09,Android,US,12M,English,Italian,Career,2025-07-11,25,New
user_418,2025-06-09,Android,US,12M,English,Italian,Career,2025-07-07,37,Retained
user_418,2025-06-09,Android,US,12M,English,Italian,Career,2025-07-10,10,New
user_418,2025-06-09,Android,US,12M,English,Italian,Career,2025-06-11,11,Retained
user_418,2025-06-09,Android,US,12M,English,Italian,Career,2025-06-27,15,New
user_418,2025-06-09,Android,US,12M,English,Italian,Career,2025-08-05,54,New
user_419,2025-06-20,Android,UK,3M,Portuguese,Japanese,Education,2025-07-30,47,New
user_419,2025-06-20,Android,UK,3M,Portuguese,Japanese,Education,2025-06-24,45,New
user_419,2025-06-20,Android,UK,3M,Portuguese,Japanese,Education,2025-07-03,54,Retained
user_420,2025-03-27,Android,Germany,6M,Portuguese,Japanese,Travel,2025-05-21,39,New
user_420,2025-03-27,Android,Germany,6M,Portuguese,Japanese,Travel,2025-05-09,58,Retained
user_420,2025-03-27,Android,Germany,6M,Portuguese,Japanese,Travel,2025-04-23,49,New
user_420,2025-03-27,Android,Germany,6M,Portuguese,Japanese,Travel,2025-05-19,52,Retained
user_420,2025-03-27,Android,Germany,6M,Portuguese,Japanese,Travel,2025-04-02,54,Retained
user_420,2025-03-27,Android,Germany,6M,Portuguese,Japanese,Travel,2025-04-09,32,New
user_421,2025-05-18,Android,India,3M,English,Spanish,Travel,2025-07-04,34,Retained
user_421,2025-05-18,Android,India,3M,English,Spanish,Travel,2025-06-30,50,New
user_421,2025-05-18,Android,India,3M,English,Spanish,Travel,2025-05-27,26,Retained
user_421,2025-05-18,Android,India,3M,English,Spanish,Travel,2025-05-19,7,Retained
user_422,2025-01-08,Android,US,3M,Spanish,Spanish,Travel,2025-01-12,21,Retained
user_422,2025-01-08,Android,US,3M,Spanish,Spanish,Travel,2025-01-11,40,Retained
user_422,2025-01-08,Android,US,3M,Spanish,Spanish,Travel,2025-01-19,9,Retained
user_422,2025-01-08,Android,US,3M,Spanish,Spanish,Travel,2025-02-27,41,New
user_423,2025-04-14,Android,Brazil,6M,Hindi,Japanese,Hobby,2025-06-11,30,New
user_423,2025-04-14,Android,Brazil,6M,Hindi,Japanese,Hobby,2025-04-30,32,Retained
user_423,2025-04-14,Android,Brazil,6M,Hindi,Japanese,Hobby,2025-05-10,25,Retained
user_423,2025-04-14,Android,Brazil,6M,Hindi,Japanese,Hobby,2025-05-08,6,Retained
user_423,2025-04-14,Android,Brazil,6M,Hindi,Japanese,Hobby,2025-05-12,29,Retained
user_423,2025-04-14,Android,Brazil,6M,Hindi,Japanese,Hobby,2025-05-24,48,Retained
user_424,2025-05-10,iOS,Brazil,12M,German,Japanese,Education,2025-06-13,44,Retained
user_424,2025-05-10,iOS,Brazil,12M,German,Japanese,Education,2025-05-10,9,Retained
user_424,2025-05-10,iOS,Brazil,12M,German,Japanese,Education,2025-06-20,53,Retained
user_424,2025-05-10,iOS,Brazil,12M,German,Japanese,Education,2025-06-25,52,Retained
user_425,2025-02-27,Android,UK,12M,Portuguese,Italian,Education,2025-04-12,27,New
user_425,2025-02-27,Android,UK,12M,Portuguese,Italian,Education,2025-04-22,37,New
user_425,2025-02-27,Android,UK,12M,Portuguese,Italian,Education,2025-03-03,11,Retained
user_426,2025-01-30,iOS,Germany,6M,Hindi,German,Career,2025-03-21,33,New
user_426,2025-01-30,iOS,Germany,6M,Hindi,German,Career,2025-03-14,29,Retained
user_426,2025-01-30,iOS,Germany,6M,Hindi,German,Career,2025-02-18,30,Retained
user_426,2025-01-30,iOS,Germany,6M,Hindi,German,Career,2025-03-09,57,Retained
user_426,2025-01-30,iOS,Germany,6M,Hindi,German,Career,2025-02-04,47,Retained
user_426,2025-01-30,iOS,Germany,6M,Hindi,German,Career,2025-02-17,6,Retained
user_426,2025-01-30,iOS,Germany,6M,Hindi,German,Career,2025-03-19,35,Retained
user_427,2024-12-22,iOS,US,3M,Spanish,Spanish,Hobby,2025-01-25,55,Retained
user_427,2024-12-22,iOS,US,3M,Spanish,Spanish,Hobby,2025-01-05,56,Retained
user_427,2024-12-22,iOS,US,3M,Spanish,Spanish,Hobby,2024-12-30,59,Retained
user_427,2024-12-22,iOS,US,3M,Spanish,Spanish,Hobby,2025-02-07,39,Retained
user_427,2024-12-22,iOS,US,3M,Spanish,Spanish,Hobby,2025-01-16,23,Retained
user_428,2025-03-03,Android,Germany,3M,German,German,Travel,2025-03-22,60,Retained
user_428,2025-03-03,Android,Germany,3M,German,German,Travel,2025-04-15,51,Retained
user_428,2025-03-03,Android,Germany,3M,German,German,Travel,2025-04-28,46,Retained
user_428,2025-03-03,Android,Germany,3M,German,German,Travel,2025-04-30,28,Retained
user_428,2025-03-03,Android,Germany,3M,German,German,Travel,2025-04-22,5,Retained
user_429,2025-01-28,iOS,US,6M,German,Italian,Hobby,2025-02-04,30,Retained
user_429,2025-01-28,iOS,US,6M,German,Italian,Hobby,2025-01-30,39,Retained
user_429,2025-01-28,iOS,US,6M,German,Italian,Hobby,2025-01-28,40,Retained
user_429,2025-01-28,iOS,US,6M,German,Italian,Hobby,2025-03-05,10,Retained
user_429,2025-01-28,iOS,US,6M,German,Italian,Hobby,2025-03-07,24,Retained
user_430,2025-06-18,Android,UK,3M,Portuguese,Japanese,Education,2025-08-04,31,Retained
user_430,2025-06-18,Android,UK,3M,Portuguese,Japanese,Education,2025-08-04,46,Retained
user_430,2025-06-18,Android,UK,3M,Portuguese,Japanese,Education,2025-08-14,59,New
user_430,2025-06-18,Android,UK,3M,Portuguese,Japanese,Education,2025-08-03,37,Retained
user_430,2025-06-18,Android,UK,3M,Portuguese,Japanese,Education,2025-07-10,14,Retained
user_430,2025-06-18,Android,UK,3M,Portuguese,Japanese,Education,2025-07-01,15,Retained
user_431,2025-05-23,iOS,UK,3M,English,German,Education,2025-06-06,12,Retained
user_431,2025-05-23,iOS,UK,3M,English,German,Education,2025-07-01,16,Retained
user_431,2025-05-23,iOS,UK,3M,English,German,Education,2025-07-15,47,Retained
user_431,2025-05-23,iOS,UK,3M,English,German,Education,2025-06-08,56,New
user_431,2025-05-23,iOS,UK,3M,English,German,Education,2025-06-04,41,Retained
user_432,2025-06-01,Android,Brazil,3M,Spanish,Japanese,Career,2025-07-25,40,Retained
user_432,2025-06-01,Android,Brazil,3M,Spanish,Japanese,Career,2025-07-19,34,New
user_432,2025-06-01,Android,Brazil,3M,Spanish,Japanese,Career,2025-07-30,46,New
user_433,2024-12-26,iOS,Germany,3M,Portuguese,Japanese,Career,2025-01-13,11,Retained
user_433,2024-12-26,iOS,Germany,3M,Portuguese,Japanese,Career,2025-02-06,17,Retained
user_433,2024-12-26,iOS,Germany,3M,Portuguese,Japanese,Career,2024-12-30,51,New
user_433,2024-12-26,iOS,Germany,3M,Portuguese,Japanese,Career,2025-01-11,42,Retained
user_434,2025-05-13,Android,Brazil,3M,Spanish,French,Education,2025-07-12,9,Retained
user_434,2025-05-13,Android,Brazil,3M,Spanish,French,Education,2025-06-03,17,Retained
user_434,2025-05-13,Android,Brazil,3M,Spanish,French,Education,2025-06-04,25,Retained
user_434,2025-05-13,Android,Brazil,3M,Spanish,French,Education,2025-05-21,36,Retained
user_434,2025-05-13,Android,Brazil,3M,Spanish,French,Education,2025-06-24,33,Retained
user_434,2025-05-13,Android,Brazil,3M,Spanish,French,Education,2025-06-23,26,Retained
user_434,2025-05-13,Android,Brazil,3M,Spanish,French,Education,2025-05-28,44,Retained
user_434,2025-05-13,Android,Brazil,3M,Spanish,French,Education,2025-05-19,47,New
user_434,2025-05-13,Android,Brazil,3M,Spanish,French,Education,2025-05-31,24,Retained
user_434,2025-05-13,Android,Brazil,3M,Spanish,French,Education,2025-06-21,49,New
user_435,2025-02-01,Android,Germany,3M,English,German,Travel,2025-03-09,32,New
user_435,2025-02-01,Android,Germany,3M,English,German,Travel,2025-03-09,15,New
user_435,2025-02-01,Android,Germany,3M,English,German,Travel,2025-02-24,5,New
user_435,2025-02-01,Android,Germany,3M,English,German,Travel,2025-03-24,25,Retained
user_435,2025-02-01,Android,Germany,3M,English,German,Travel,2025-02-21,20,New
user_436,2025-06-11,Android,Brazil,Free Trial,English,German,Travel,2025-07-26,28,Retained
user_436,2025-06-11,Android,Brazil,Free Trial,English,German,Travel,2025-07-28,13,Retained
user_436,2025-06-11,Android,Brazil,Free Trial,English,German,Travel,2025-07-22,48,Retained
user_436,2025-06-11,Android,Brazil,Free Trial,English,German,Travel,2025-07-08,51,New
user_436,2025-06-11,Android,Brazil,Free Trial,English,German,Travel,2025-06-28,26,Retained
user_436,2025-06-11,Android,Brazil,Free Trial,English,German,Travel,2025-08-03,35,Retained
user_437,2025-03-18,Android,India,Free Trial,Portuguese,Japanese,Hobby,2025-04-15,10,Retained
user_437,2025-03-18,Android,India,Free Trial,Portuguese,Japanese,Hobby,2025-04-09,58,Retained
user_437,2025-03-18,Android,India,Free Trial,Portuguese,Japanese,Hobby,2025-05-06,22,Retained
user_437,2025-03-18,Android,India,Free Trial,Portuguese,Japanese,Hobby,2025-04-06,59,Retained
user_437,2025-03-18,Android,India,Free Trial,Portuguese,Japanese,Hobby,2025-04-18,57,Retained
user_437,2025-03-18,Android,India,Free Trial,Portuguese,Japanese,Hobby,2025-04-22,13,Retained
user_437,2025-03-18,Android,India,Free Trial,Portuguese,Japanese,Hobby,2025-03-24,39,New
user_437,2025-03-18,Android,India,Free Trial,Portuguese,Japanese,Hobby,2025-03-29,17,Retained
user_437,2025-03-18,Android,India,Free Trial,Portuguese,Japanese,Hobby,2025-04-28,21,New
user_437,2025-03-18,Android,India,Free Trial,Portuguese,Japanese,Hobby,2025-04-25,51,Retained
user_438,2025-01-22,Android,India,12M,English,Italian,Education,2025-03-09,59,Retained
user_438,2025-01-22,Android,India,12M,English,Italian,Education,2025-01-26,37,Retained
user_438,2025-01-22,Android,India,12M,English,Italian,Education,2025-03-20,45,Retained
user_438,2025-01-22,Android,India,12M,English,Italian,Education,2025-01-23,6,Retained
user_439,2025-01-30,iOS,India,3M,Hindi,French,Education,2025-03-20,39,Retained
user_439,2025-01-30,iOS,India,3M,Hindi,French,Education,2025-03-08,35,Retained
user_439,2025-01-30,iOS,India,3M,Hindi,French,Education,2025-02-12,46,Retained
user_439,2025-01-30,iOS,India,3M,Hindi,French,Education,2025-03-29,54,New
user_439,2025-01-30,iOS,India,3M,Hindi,French,Education,2025-02-01,14,Retained
user_439,2025-01-30,iOS,India,3M,Hindi,French,Education,2025-03-06,28,Retained
user_439,2025-01-30,iOS,India,3M,Hindi,French,Education,2025-02-15,30,New
user_439,2025-01-30,iOS,India,3M,Hindi,French,Education,2025-03-05,19,Retained
user_439,2025-01-30,iOS,India,3M,Hindi,French,Education,2025-03-28,54,New
user_440,2025-05-14,iOS,India,3M,German,Japanese,Travel,2025-05-22,37,Retained
user_440,2025-05-14,iOS,India,3M,German,Japanese,Travel,2025-06-12,5,Retained
user_440,2025-05-14,iOS,India,3M,German,Japanese,Travel,2025-06-15,47,Retained
user_440,2025-05-14,iOS,India,3M,German,Japanese,Travel,2025-06-15,20,New
user_440,2025-05-14,iOS,India,3M,German,Japanese,Travel,2025-05-19,59,New
user_440,2025-05-14,iOS,India,3M,German,Japanese,Travel,2025-06-08,56,New
user_440,2025-05-14,iOS,India,3M,German,Japanese,Travel,2025-06-06,44,Retained
user_441,2025-03-02,iOS,US,6M,Portuguese,Spanish,Travel,2025-04-19,16,Retained
user_441,2025-03-02,iOS,US,6M,Portuguese,Spanish,Travel,2025-04-03,41,Retained
user_441,2025-03-02,iOS,US,6M,Portuguese,Spanish,Travel,2025-03-10,41,Retained
user_441,2025-03-02,iOS,US,6M,Portuguese,Spanish,Travel,2025-03-30,47,Retained
user_441,2025-03-02,iOS,US,6M,Portuguese,Spanish,Travel,2025-03-12,60,Retained
user_442,2025-05-19,Android,India,3M,Spanish,Spanish,Education,2025-07-05,7,Retained
user_442,2025-05-19,Android,India,3M,Spanish,Spanish,Education,2025-07-04,19,Retained
user_442,2025-05-19,Android,India,3M,Spanish,Spanish,Education,2025-06-18,53,Retained
user_442,2025-05-19,Android,India,3M,Spanish,Spanish,Education,2025-07-18,36,New
user_442,2025-05-19,Android,India,3M,Spanish,Spanish,Education,2025-06-10,19,New
user_443,2025-06-10,iOS,UK,12M,Hindi,French,Career,2025-06-26,47,Retained
user_443,2025-06-10,iOS,UK,12M,Hindi,French,Career,2025-07-03,18,New
user_443,2025-06-10,iOS,UK,12M,Hindi,French,Career,2025-06-24,38,Retained
user_443,2025-06-10,iOS,UK,12M,Hindi,French,Career,2025-06-12,55,Retained
user_444,2025-04-03,Android,UK,6M,Portuguese,Italian,Education,2025-04-27,25,Retained
user_444,2025-04-03,Android,UK,6M,Portuguese,Italian,Education,2025-05-03,11,Retained
user_444,2025-04-03,Android,UK,6M,Portuguese,Italian,Education,2025-05-31,50,New
user_444,2025-04-03,Android,UK,6M,Portuguese,Italian,Education,2025-05-02,38,Retained
user_444,2025-04-03,Android,UK,6M,Portuguese,Italian,Education,2025-05-29,45,Retained
user_444,2025-04-03,Android,UK,6M,Portuguese,Italian,Education,2025-04-05,58,Retained
user_444,2025-04-03,Android,UK,6M,Portuguese,Italian,Education,2025-04-05,22,Retained
user_444,2025-04-03,Android,UK,6M,Portuguese,Italian,Education,2025-05-14,58,Retained
user_445,2025-03-19,Android,US,Free Trial,English,Japanese,Education,2025-04-25,28,Retained
user_445,2025-03-19,Android,US,Free Trial,English,Japanese,Education,2025-04-22,42,Retained
user_445,2025-03-19,Android,US,Free Trial,English,Japanese,Education,2025-04-24,46,New
user_445,2025-03-19,Android,US,Free Trial,English,Japanese,Education,2025-03-30,58,Retained
